ID,Customer_ID,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
9358,CUST_009358,User_9358,19,588-93-2643,Salaried,22583,1397,2,1,20.8,0,Personal Loan,6,0,43.3,8,Bad,1414,0.3328447160348972,14,No,489,198,Low_spent_Medium_value_payments,651,Poor
9359,CUST_009359,User_9359,20,123-43-3943,Salaried,56237,4411,1,2,13.4,2,Not Specified,2,3,31.9,1,Good,248,0.14030142159546488,23,Yes,353,86,High_spent_Small_value_payments,2958,Good
9360,CUST_009360,User_9360,63,407-57-9022,Student,40789,3256,2,2,9.1,3,Auto Loan,3,1,3.9,1,Good,5184,0.04195301107294974,85,Yes,153,428,High_spent_Small_value_payments,2958,Poor
9361,CUST_009361,User_9361,21,730-62-8094,Salaried,52622,3272,2,1,19.6,0,Personal Loan,5,2,4.3,2,Standard,1447,0.07646588109840904,28,Yes,550,252,Low_spent_Medium_value_payments,2578,Poor
9362,CUST_009362,User_9362,42,137-11-1744,Salaried,15838,1224,4,2,17.2,1,Not Specified,5,0,34.9,2,Good,4682,0.4463969326794319,6,No,67,71,Low_spent_Medium_value_payments,1381,Standard
9363,CUST_009363,User_9363,68,680-91-9185,Salaried,52940,4220,7,1,9.5,1,Not Specified,4,0,45.8,2,Standard,684,0.201574106254065,6,Yes,256,181,High_spent_Medium_value_payments,4062,Good
9364,CUST_009364,User_9364,30,920-59-7812,Self-Employed,95478,6078,6,3,15.7,1,Credit Card,0,3,33.6,4,Standard,1827,0.27073248793355004,155,No,106,119,High_spent_Small_value_payments,5062,Good
9365,CUST_009365,User_9365,56,173-64-6225,Salaried,35665,2837,2,3,22.7,0,Student Loan,2,1,11.4,3,Standard,3852,0.4805275349447148,142,No,838,171,Low_spent_Large_value_payments,2122,Poor
9366,CUST_009366,User_9366,61,800-59-8951,Student,23018,1911,4,2,16.0,2,Not Specified,4,2,18.9,2,Good,2998,0.400715620145725,11,Yes,620,290,High_spent_Medium_value_payments,1207,Poor
9367,CUST_009367,User_9367,52,698-79-8635,Salaried,26338,1589,5,4,9.8,3,Student Loan,4,2,17.8,1,Bad,5423,0.28942383698375046,32,Yes,437,153,Low_spent_Large_value_payments,465,Poor
9368,CUST_009368,User_9368,40,755-37-9345,Salaried,22628,1390,2,1,14.4,1,Auto Loan,3,4,26.8,0,Standard,4241,0.5932123434089442,227,No,465,83,Low_spent_Medium_value_payments,1000,Good
9369,CUST_009369,User_9369,26,953-20-4456,Self-Employed,22510,1660,2,1,11.2,0,Not Specified,1,3,0.1,3,Good,21048,0.2494338174586118,6,Yes,429,148,Low_spent_Large_value_payments,1445,Good
9370,CUST_009370,User_9370,19,936-52-9808,Salaried,78518,5060,3,1,8.1,0,Home Loan,3,2,12.5,2,Standard,2332,0.21280245809048068,69,Yes,326,37,Low_spent_Large_value_payments,4145,Poor
9371,CUST_009371,User_9371,58,647-75-6304,Salaried,128718,7805,3,3,5.6,0,Home Loan,1,4,23.7,3,Good,3234,0.0895678245387637,40,Yes,62,543,High_spent_Small_value_payments,7070,Good
9372,CUST_009372,User_9372,61,801-36-3457,Self-Employed,31670,1939,1,3,23.5,2,Home Loan,3,2,5.2,0,Good,1856,0.058680290239876184,67,Yes,181,136,High_spent_Small_value_payments,122,Standard
9373,CUST_009373,User_9373,48,838-22-5241,Unemployed,34751,2883,1,1,21.1,0,Personal Loan,2,2,9.0,2,Standard,728,0.08436125455937668,25,Yes,192,399,High_spent_Small_value_payments,2394,Poor
9374,CUST_009374,User_9374,61,137-15-6245,Salaried,31735,2056,3,4,22.7,2,Student Loan,3,1,34.9,1,Standard,1048,0.19985209879270965,49,Yes,105,110,High_spent_Medium_value_payments,1842,Standard
9375,CUST_009375,User_9375,64,703-37-5440,Salaried,16358,1271,5,3,17.5,1,Not Specified,2,0,19.8,2,Good,3211,0.18251449960212876,85,No,546,164,High_spent_Small_value_payments,459,Standard
9376,CUST_009376,User_9376,19,360-68-2998,Student,28430,2200,4,3,19.9,0,Student Loan,4,1,2.6,3,Standard,12427,0.24443457488674689,21,Yes,497,204,Low_spent_Medium_value_payments,1748,Good
9377,CUST_009377,User_9377,49,978-82-9047,Salaried,34044,2264,3,1,18.2,1,Personal Loan,3,2,11.2,3,Good,9325,0.31416660663246754,4,No,293,348,Low_spent_Medium_value_payments,570,Poor
9378,CUST_009378,User_9378,35,536-11-6040,Salaried,11182,927,2,3,12.1,3,Auto Loan,3,0,23.2,3,Good,2326,0.19628950865728462,27,Yes,190,379,Low_spent_Large_value_payments,-119,Standard
9379,CUST_009379,User_9379,30,812-96-6746,Salaried,16028,1209,1,3,22.7,2,Not Specified,4,0,1.6,3,Standard,2875,0.28090378209233935,240,No,255,919,High_spent_Medium_value_payments,761,Poor
9380,CUST_009380,User_9380,63,418-79-4769,Salaried,51286,4063,3,3,11.4,2,Auto Loan,2,1,0.6,2,Standard,3636,0.21990021527791778,64,No,615,568,Low_spent_Large_value_payments,3472,Standard
9381,CUST_009381,User_9381,22,871-39-2080,Salaried,53504,3311,2,2,24.9,0,Home Loan,5,3,20.8,1,Standard,4997,0.20331148594752033,19,Yes,292,464,Low_spent_Medium_value_payments,2116,Good
9382,CUST_009382,User_9382,59,658-27-1474,Salaried,44925,3464,1,1,24.1,2,Credit Card,1,3,10.0,1,Standard,970,0.2736038012445054,41,Yes,290,161,High_spent_Small_value_payments,3376,Poor
9383,CUST_009383,User_9383,61,207-53-5272,Self-Employed,29617,1932,1,1,8.3,1,Not Specified,3,5,34.8,1,Standard,3008,0.0991542331285559,183,Yes,73,238,High_spent_Medium_value_payments,2531,Standard
9384,CUST_009384,User_9384,27,586-39-9883,Salaried,25429,1490,5,2,16.1,2,Not Specified,2,1,34.9,1,Good,1505,0.3943528610626793,37,No,1119,230,High_spent_Small_value_payments,220,Standard
9385,CUST_009385,User_9385,60,136-72-1267,Salaried,24847,1561,3,2,8.6,1,Auto Loan,3,1,46.2,1,Bad,8044,0.37506846123010223,88,No,1197,161,Low_spent_Medium_value_payments,304,Good
9386,CUST_009386,User_9386,42,884-43-7531,Self-Employed,31324,2596,3,4,5.9,2,Student Loan,0,2,37.1,2,Standard,2787,0.39068024983758043,222,Yes,250,19,High_spent_Medium_value_payments,2384,Poor
9387,CUST_009387,User_9387,51,453-55-3316,Unemployed,19048,1455,3,5,12.2,1,Personal Loan,7,1,17.7,2,Standard,1248,0.19996885309283005,11,Yes,749,19,Low_spent_Large_value_payments,787,Poor
9388,CUST_009388,User_9388,54,541-58-2201,Salaried,46552,3741,3,2,19.9,1,Auto Loan,1,0,34.7,1,Good,2372,0.029938495853251337,26,Yes,857,28,Low_spent_Large_value_payments,2790,Standard
9389,CUST_009389,User_9389,47,166-30-6327,Salaried,56377,4499,4,3,8.1,2,Personal Loan,2,0,26.6,1,Standard,10818,0.34201114684086614,44,Yes,586,72,High_spent_Medium_value_payments,4013,Standard
9390,CUST_009390,User_9390,24,406-47-1630,Salaried,68413,4542,3,2,13.4,2,Home Loan,5,1,22.9,3,Good,1879,0.3040577660247562,192,Yes,5654,378,Low_spent_Medium_value_payments,-1606,Poor
9391,CUST_009391,User_9391,23,637-15-8441,Self-Employed,77059,6274,1,1,15.4,2,Home Loan,4,2,20.4,3,Bad,3470,0.2583841603477461,75,Yes,276,112,Low_spent_Medium_value_payments,6520,Poor
9392,CUST_009392,User_9392,20,332-15-7968,Salaried,8585,645,5,2,16.6,2,Home Loan,6,3,35.1,1,Good,12496,0.5761836189226118,47,Yes,351,128,High_spent_Small_value_payments,-160,Poor
9393,CUST_009393,User_9393,30,789-34-4351,Salaried,69116,4293,4,4,24.7,0,Student Loan,2,1,24.6,2,Good,2560,0.40865343550048056,94,Yes,481,470,Low_spent_Large_value_payments,2981,Standard
9394,CUST_009394,User_9394,20,442-54-7215,Student,42435,2941,7,3,16.7,0,Personal Loan,2,1,38.9,1,Standard,10141,0.15526997055665143,82,No,1248,291,High_spent_Small_value_payments,1062,Good
9395,CUST_009395,User_9395,43,300-79-9224,Retired,22150,1655,3,2,6.8,2,Auto Loan,4,5,48.4,2,Standard,4109,0.24369768405453923,15,Yes,1190,297,Low_spent_Medium_value_payments,188,Good
9396,CUST_009396,User_9396,41,196-54-5358,Self-Employed,26077,1659,2,1,12.8,1,Auto Loan,3,1,27.3,3,Good,3714,0.4127159637514984,152,No,91,25,Low_spent_Large_value_payments,1693,Poor
9397,CUST_009397,User_9397,23,973-27-4141,Unemployed,29710,1905,5,1,13.0,0,Not Specified,2,2,3.3,2,Good,11554,0.384581327006193,55,Yes,118,46,Low_spent_Medium_value_payments,1678,Standard
9398,CUST_009398,User_9398,60,912-46-1171,Self-Employed,21041,1263,3,1,16.5,2,Not Specified,4,3,28.8,0,Good,5357,0.44740275388215445,83,Yes,189,416,High_spent_Small_value_payments,1160,Good
9399,CUST_009399,User_9399,66,857-39-9933,Student,30776,2354,3,2,15.9,1,Not Specified,0,2,23.6,1,Standard,6348,0.34609987604232223,64,Yes,308,255,High_spent_Medium_value_payments,1458,Standard
9400,CUST_009400,User_9400,59,411-64-9582,Salaried,29933,2355,4,4,13.6,1,Student Loan,1,3,18.0,1,Standard,780,0.4307586555642183,21,Yes,521,53,Low_spent_Medium_value_payments,2549,Good
9401,CUST_009401,User_9401,29,214-72-9535,Salaried,16563,1161,1,2,17.2,0,Student Loan,8,0,18.8,0,Standard,1417,0.2525699544710536,135,Yes,125,602,High_spent_Medium_value_payments,549,Standard
9402,CUST_009402,User_9402,66,509-43-8931,Self-Employed,41857,3260,1,2,9.7,2,Personal Loan,4,5,32.9,0,Good,6669,0.12657959014727668,84,Yes,509,47,High_spent_Medium_value_payments,3236,Standard
9403,CUST_009403,User_9403,53,555-48-9635,Unemployed,67264,4651,3,2,22.0,1,Student Loan,2,0,10.8,2,Good,2650,0.4527252340295564,100,Yes,228,25,Low_spent_Large_value_payments,4395,Standard
9404,CUST_009404,User_9404,19,296-35-8931,Unemployed,32066,2519,2,2,17.4,1,Personal Loan,3,2,37.6,0,Bad,10411,0.21333530251642885,3,No,100,155,High_spent_Medium_value_payments,820,Standard
9405,CUST_009405,User_9405,28,673-19-6856,Salaried,39116,2564,4,3,14.9,0,Personal Loan,5,2,33.1,2,Standard,1149,0.14356179679843925,55,Yes,134,148,High_spent_Medium_value_payments,2930,Standard
9406,CUST_009406,User_9406,56,608-63-1670,Self-Employed,28476,1749,4,2,15.6,2,Not Specified,3,1,18.6,0,Good,1298,0.20736789791143329,5,Yes,825,659,Low_spent_Large_value_payments,939,Standard
9407,CUST_009407,User_9407,51,393-34-3284,Salaried,48172,3400,4,1,16.5,0,Not Specified,3,1,32.1,4,Standard,3999,0.09122253041002056,10,Yes,83,572,High_spent_Small_value_payments,2518,Good
9408,CUST_009408,User_9408,43,560-74-9291,Self-Employed,57429,4328,4,1,14.5,2,Auto Loan,3,5,23.9,0,Standard,3054,0.18163011691213696,89,Yes,519,243,High_spent_Small_value_payments,3940,Standard
9409,CUST_009409,User_9409,35,839-59-1407,Student,30693,2335,3,2,23.1,1,Personal Loan,1,3,21.7,3,Standard,1951,0.09242031592497522,5,Yes,611,150,Low_spent_Medium_value_payments,1428,Poor
9410,CUST_009410,User_9410,38,254-91-6553,Salaried,30877,2511,2,4,14.9,0,Not Specified,2,2,48.4,0,Standard,3458,0.16503073996722747,32,No,129,56,High_spent_Small_value_payments,1871,Poor
9411,CUST_009411,User_9411,53,242-26-8452,Retired,54333,4140,3,4,21.1,1,Not Specified,1,4,38.8,2,Standard,15567,0.6077301746970781,23,Yes,609,52,High_spent_Medium_value_payments,3163,Poor
9412,CUST_009412,User_9412,57,104-20-9911,Self-Employed,33433,2589,2,3,7.7,0,Credit Card,0,0,13.7,3,Standard,18468,0.9041227696202818,92,Yes,224,729,Low_spent_Medium_value_payments,2422,Good
9413,CUST_009413,User_9413,69,535-43-1544,Self-Employed,13404,1025,1,1,5.8,2,Not Specified,3,2,22.3,6,Bad,4641,0.046584409142850294,35,No,512,717,High_spent_Medium_value_payments,-5,Poor
9414,CUST_009414,User_9414,63,916-40-6905,Salaried,32507,2388,3,2,10.4,2,Not Specified,2,1,20.8,3,Standard,2427,0.22009454294841302,54,Yes,248,317,Low_spent_Large_value_payments,2657,Standard
9415,CUST_009415,User_9415,61,726-98-9964,Salaried,35731,2714,3,2,11.1,0,Credit Card,4,4,11.1,1,Good,28998,0.10311923218057599,9,No,395,43,High_spent_Medium_value_payments,1990,Poor
9416,CUST_009416,User_9416,39,769-54-5223,Unemployed,25779,1725,3,1,23.7,1,Credit Card,3,2,48.3,0,Standard,3703,0.4093657756445197,137,Yes,435,407,Low_spent_Medium_value_payments,846,Standard
9417,CUST_009417,User_9417,47,353-47-5972,Unemployed,35337,2448,3,2,21.3,3,Credit Card,1,1,23.3,0,Good,3428,0.1212325569295237,2,Yes,706,76,High_spent_Medium_value_payments,1863,Poor
9418,CUST_009418,User_9418,67,821-38-3211,Student,62187,4813,1,2,7.7,3,Student Loan,4,2,9.6,4,Bad,934,0.16261948413522204,11,Yes,461,61,High_spent_Medium_value_payments,4792,Standard
9419,CUST_009419,User_9419,60,748-32-9322,Salaried,25708,1861,2,2,22.5,2,Auto Loan,4,1,0.7,2,Standard,8484,0.35947696433679044,33,No,352,595,Low_spent_Medium_value_payments,1293,Standard
9420,CUST_009420,User_9420,47,697-65-6543,Salaried,26880,1859,7,4,10.2,4,Student Loan,5,3,26.6,3,Standard,1753,0.04915489816236375,19,No,198,254,High_spent_Small_value_payments,1505,Good
9421,CUST_009421,User_9421,25,848-65-3718,Salaried,40967,3314,3,1,14.6,4,Home Loan,2,4,34.6,3,Bad,1048,0.3419625664322222,62,No,82,247,High_spent_Small_value_payments,2376,Standard
9422,CUST_009422,User_9422,51,622-51-6354,Salaried,38532,2355,5,1,6.0,3,Home Loan,0,3,48.9,0,Bad,9330,0.4347795331032141,31,No,254,270,Low_spent_Medium_value_payments,1633,Good
9423,CUST_009423,User_9423,64,230-66-1813,Salaried,31838,2254,2,3,10.7,0,Home Loan,2,2,34.5,3,Standard,592,0.18105726362633517,140,Yes,193,75,Low_spent_Large_value_payments,1913,Poor
9424,CUST_009424,User_9424,26,865-28-2083,Student,22969,1355,2,1,5.8,1,Student Loan,4,4,11.3,0,Standard,14451,0.4357722926878483,21,No,224,72,High_spent_Small_value_payments,1094,Good
9425,CUST_009425,User_9425,68,391-41-6566,Student,26228,1781,2,2,20.1,2,Home Loan,4,2,48.5,4,Standard,3224,0.18425244646049585,23,Yes,356,33,Low_spent_Medium_value_payments,1256,Good
9426,CUST_009426,User_9426,37,637-74-6505,Student,121288,7665,3,6,13.7,1,Personal Loan,1,2,43.5,2,Standard,10926,0.27967203755686554,127,Yes,303,149,Low_spent_Medium_value_payments,7639,Good
9427,CUST_009427,User_9427,57,169-54-2997,Salaried,19994,1246,5,2,17.1,1,Credit Card,6,0,11.0,4,Bad,1382,0.47430737895397834,193,Yes,291,108,Low_spent_Large_value_payments,1023,Standard
9428,CUST_009428,User_9428,42,324-34-8777,Retired,26219,1737,2,2,22.1,1,Auto Loan,2,2,47.3,0,Standard,6876,0.37987848786405987,18,No,323,132,High_spent_Small_value_payments,1956,Good
9429,CUST_009429,User_9429,36,347-21-4607,Retired,45760,3380,1,1,11.1,0,Home Loan,4,1,27.2,2,Good,4238,0.21608970233857835,10,Yes,286,246,Low_spent_Medium_value_payments,934,Standard
9430,CUST_009430,User_9430,22,836-88-6745,Salaried,159054,11445,4,2,20.3,1,Student Loan,5,1,46.5,0,Bad,5231,0.14156522294360863,143,Yes,158,88,High_spent_Medium_value_payments,10770,Good
9431,CUST_009431,User_9431,28,820-56-7572,Salaried,35994,2818,3,2,21.3,0,Credit Card,2,4,18.2,6,Bad,2986,0.08558742426973869,29,No,367,31,High_spent_Small_value_payments,2899,Standard
9432,CUST_009432,User_9432,32,134-86-6503,Salaried,40963,3075,2,2,7.3,1,Credit Card,2,1,24.0,0,Standard,2364,0.43406346153038566,7,Yes,197,54,Low_spent_Medium_value_payments,3186,Good
9433,CUST_009433,User_9433,25,365-74-8610,Student,19789,1311,2,2,12.3,2,Home Loan,7,2,4.9,2,Good,1381,0.18206635573316002,83,Yes,314,257,Low_spent_Medium_value_payments,221,Good
9434,CUST_009434,User_9434,36,709-66-8637,Retired,21621,1364,3,1,9.7,2,Not Specified,1,1,20.5,3,Bad,3491,0.17115603002047597,164,No,340,313,Low_spent_Large_value_payments,1210,Standard
9435,CUST_009435,User_9435,40,365-28-2201,Salaried,38442,2845,2,2,12.9,2,Personal Loan,5,5,3.7,2,Good,5434,0.646383169732736,46,Yes,218,263,Low_spent_Large_value_payments,1898,Poor
9436,CUST_009436,User_9436,44,348-77-6276,Salaried,50177,3855,4,2,24.7,1,Student Loan,3,2,29.1,0,Bad,5297,0.773576432346403,66,Yes,839,107,Low_spent_Medium_value_payments,2808,Standard
9437,CUST_009437,User_9437,57,329-14-3875,Salaried,26778,1921,2,1,16.3,1,Auto Loan,2,0,22.2,1,Standard,3338,0.18557914149505553,4,Yes,121,210,High_spent_Medium_value_payments,1564,Standard
9438,CUST_009438,User_9438,49,420-37-1509,Self-Employed,24734,1881,1,4,20.5,0,Personal Loan,1,4,20.7,3,Standard,12749,0.6186191268156305,19,Yes,768,31,Low_spent_Large_value_payments,965,Standard
9439,CUST_009439,User_9439,43,327-10-4250,Salaried,17082,1382,2,1,17.5,0,Credit Card,6,4,48.8,2,Good,2468,0.08292556813046265,58,Yes,459,98,High_spent_Small_value_payments,911,Good
9440,CUST_009440,User_9440,44,775-41-4903,Unemployed,58973,4293,2,2,21.2,2,Student Loan,2,4,33.7,4,Bad,5855,0.25330093042495166,107,Yes,211,101,High_spent_Medium_value_payments,4802,Standard
9441,CUST_009441,User_9441,36,387-18-2418,Unemployed,44720,3129,2,3,9.1,0,Credit Card,3,2,27.0,1,Good,5177,0.4334685528175744,94,Yes,454,75,High_spent_Small_value_payments,2015,Standard
9442,CUST_009442,User_9442,67,531-60-4459,Retired,59271,4616,3,2,5.4,0,Not Specified,5,3,12.6,3,Bad,19897,0.45222642999372603,3,Yes,501,141,High_spent_Small_value_payments,4897,Good
9443,CUST_009443,User_9443,59,908-34-8312,Salaried,37149,2283,2,2,12.7,1,Home Loan,4,3,42.6,2,Good,1156,0.3220673587091944,240,Yes,87,71,Low_spent_Medium_value_payments,2728,Standard
9444,CUST_009444,User_9444,46,274-17-6248,Salaried,54694,3242,2,1,10.8,1,Personal Loan,3,0,25.6,2,Standard,7303,0.3926807747068037,57,Yes,250,65,High_spent_Medium_value_payments,3518,Good
9445,CUST_009445,User_9445,56,613-19-1346,Salaried,29758,2057,4,1,19.2,0,Auto Loan,0,1,7.3,0,Standard,4354,0.2532043017868031,65,Yes,51,167,Low_spent_Medium_value_payments,1694,Poor
9446,CUST_009446,User_9446,58,216-36-4082,Salaried,27098,1726,2,3,12.5,1,Auto Loan,6,2,5.2,2,Good,13306,0.5733122399378883,26,No,210,117,High_spent_Medium_value_payments,542,Good
9447,CUST_009447,User_9447,50,497-89-9059,Unemployed,29679,1883,2,2,17.7,0,Credit Card,2,3,20.0,0,Standard,6894,0.36495387037654,66,Yes,134,541,Low_spent_Medium_value_payments,1430,Standard
9448,CUST_009448,User_9448,36,192-35-9132,Retired,27950,1835,4,2,21.3,2,Auto Loan,2,2,32.5,2,Good,6079,0.4326107544295471,5,Yes,514,78,Low_spent_Medium_value_payments,1400,Standard
9449,CUST_009449,User_9449,54,906-37-3704,Salaried,47774,3597,6,1,24.1,0,Student Loan,3,2,2.8,2,Good,9229,0.4414497568004326,40,No,505,119,Low_spent_Medium_value_payments,2220,Good
9450,CUST_009450,User_9450,36,520-92-2777,Unemployed,16608,1378,5,2,5.9,0,Auto Loan,6,3,44.4,3,Standard,6329,0.602742266704591,27,Yes,395,5,Low_spent_Medium_value_payments,1078,Poor
9451,CUST_009451,User_9451,50,607-85-9057,Self-Employed,35212,2746,2,2,18.4,3,Credit Card,2,3,9.3,3,Good,2636,0.3164085639738358,15,No,265,379,High_spent_Medium_value_payments,2308,Standard
9452,CUST_009452,User_9452,64,551-56-6066,Salaried,15381,958,2,2,16.1,0,Credit Card,3,2,43.2,1,Standard,485,0.09372825724040271,11,Yes,492,222,Low_spent_Medium_value_payments,665,Standard
9453,CUST_009453,User_9453,33,117-44-3833,Self-Employed,66862,5538,4,3,24.9,0,Not Specified,1,3,15.8,0,Good,8117,0.2983713289439772,118,Yes,818,114,Low_spent_Medium_value_payments,5049,Standard
9454,CUST_009454,User_9454,40,849-79-2185,Salaried,49584,3554,1,3,11.5,1,Auto Loan,2,3,33.1,4,Standard,1040,0.20042252767598825,3,Yes,545,97,High_spent_Small_value_payments,2892,Good
9455,CUST_009455,User_9455,24,516-81-2521,Salaried,24105,1942,2,1,18.7,0,Auto Loan,7,0,15.0,3,Standard,1373,0.26919229717641785,148,No,329,752,Low_spent_Large_value_payments,640,Poor
9456,CUST_009456,User_9456,43,142-91-4610,Salaried,42307,3373,2,1,6.9,2,Auto Loan,1,1,7.8,1,Standard,284,0.6295340880924456,15,Yes,1488,279,Low_spent_Large_value_payments,1715,Good
9457,CUST_009457,User_9457,49,403-78-8573,Salaried,44251,2813,2,2,20.3,0,Student Loan,1,4,37.9,6,Standard,8492,0.5089564630524757,16,Yes,2108,89,Low_spent_Medium_value_payments,139,Standard
9458,CUST_009458,User_9458,29,526-86-1883,Self-Employed,17174,1044,4,1,19.1,0,Auto Loan,5,4,20.9,1,Standard,3175,0.4406982665173135,151,No,267,439,Low_spent_Medium_value_payments,98,Standard
9459,CUST_009459,User_9459,25,579-97-1123,Retired,38865,3020,5,3,10.6,1,Home Loan,5,1,5.7,2,Bad,3388,0.3483836385268484,34,Yes,697,324,Low_spent_Medium_value_payments,2309,Good
9460,CUST_009460,User_9460,22,627-23-3086,Salaried,48019,3202,3,1,15.3,0,Personal Loan,2,3,0.6,1,Good,8833,0.26799872454398355,57,Yes,240,460,High_spent_Small_value_payments,2059,Standard
9461,CUST_009461,User_9461,59,298-21-7099,Retired,43538,3558,3,2,16.4,2,Not Specified,3,3,31.3,3,Standard,7911,0.14521462473855073,1,Yes,1322,94,Low_spent_Medium_value_payments,2610,Standard
9462,CUST_009462,User_9462,45,452-64-5135,Unemployed,54011,3884,4,3,21.2,1,Auto Loan,0,3,8.9,0,Good,9254,0.16418328104159302,5,Yes,917,295,Low_spent_Medium_value_payments,2389,Poor
9463,CUST_009463,User_9463,22,958-22-9772,Student,24297,1440,1,1,14.5,0,Student Loan,3,0,26.8,0,Bad,438,0.3654461218990572,19,Yes,873,268,Low_spent_Large_value_payments,1004,Poor
9464,CUST_009464,User_9464,66,251-83-5525,Salaried,52036,4099,4,1,12.0,0,Personal Loan,1,1,49.1,0,Standard,4215,0.3603174144977727,61,Yes,758,1092,High_spent_Medium_value_payments,2915,Standard
9465,CUST_009465,User_9465,43,963-82-1203,Salaried,73349,4367,2,2,18.5,0,Credit Card,1,3,22.5,2,Standard,969,0.1474974464220658,7,Yes,568,48,High_spent_Medium_value_payments,3461,Standard
9466,CUST_009466,User_9466,22,878-70-6923,Retired,35175,2387,5,3,14.5,0,Student Loan,8,2,40.1,3,Bad,2631,0.1612400326404342,7,Yes,650,89,High_spent_Small_value_payments,1557,Good
9467,CUST_009467,User_9467,39,493-87-7365,Salaried,33216,2171,2,1,24.4,0,Credit Card,0,1,11.7,3,Good,5352,0.22547115016850452,31,Yes,374,345,Low_spent_Large_value_payments,1909,Good
9468,CUST_009468,User_9468,32,996-72-8501,Retired,37441,2320,1,1,22.4,0,Personal Loan,4,1,13.5,5,Standard,367,0.5349606240563253,26,Yes,1845,16,High_spent_Medium_value_payments,477,Good
9469,CUST_009469,User_9469,30,391-26-6049,Student,21536,1608,2,1,13.0,1,Not Specified,1,2,29.3,4,Bad,1307,0.42878618199904056,108,Yes,230,66,Low_spent_Medium_value_payments,1248,Standard
9470,CUST_009470,User_9470,45,761-40-3828,Salaried,48302,2875,3,2,19.6,1,Student Loan,1,2,50.0,2,Bad,826,0.2975787789618404,97,Yes,2149,49,High_spent_Small_value_payments,761,Good
9471,CUST_009471,User_9471,50,930-20-1068,Salaried,30007,1953,2,3,13.5,1,Not Specified,6,3,31.5,1,Good,6378,0.42285470108358203,45,No,452,463,Low_spent_Large_value_payments,1294,Good
9472,CUST_009472,User_9472,60,803-77-6663,Student,45068,3675,1,5,5.3,2,Not Specified,3,1,38.3,3,Standard,23904,0.0792260875834418,17,No,813,128,Low_spent_Medium_value_payments,2505,Good
9473,CUST_009473,User_9473,40,301-19-7251,Salaried,61649,4400,3,1,14.0,0,Not Specified,3,3,48.6,3,Bad,8135,0.15578473763395131,23,Yes,483,144,Low_spent_Medium_value_payments,4018,Good
9474,CUST_009474,User_9474,50,153-64-8505,Salaried,35440,2246,3,3,23.1,2,Personal Loan,3,7,20.8,1,Good,1157,0.3498737151857987,47,No,735,244,Low_spent_Large_value_payments,1480,Standard
9475,CUST_009475,User_9475,60,289-64-9017,Salaried,51504,3456,5,2,21.6,2,Student Loan,2,1,46.5,2,Standard,3779,0.052216456577505815,31,Yes,243,462,Low_spent_Large_value_payments,2687,Standard
9476,CUST_009476,User_9476,35,390-76-7464,Salaried,20112,1557,3,2,7.2,1,Credit Card,1,2,41.8,2,Standard,6983,0.05671892325226414,0,No,523,230,Low_spent_Large_value_payments,697,Standard
9477,CUST_009477,User_9477,67,884-51-1954,Salaried,33214,2526,2,1,12.5,1,Student Loan,1,1,22.8,3,Standard,2648,0.435086993563996,69,No,228,82,Low_spent_Large_value_payments,2168,Standard
9478,CUST_009478,User_9478,47,297-20-7989,Self-Employed,46061,3738,3,2,15.9,0,Personal Loan,2,1,7.5,0,Standard,1195,0.4163296236462055,103,Yes,353,378,High_spent_Small_value_payments,3755,Good
9479,CUST_009479,User_9479,43,383-48-8779,Unemployed,19890,1196,2,5,18.6,1,Auto Loan,4,1,25.8,1,Standard,2771,0.20674704095704716,97,No,302,116,Low_spent_Medium_value_payments,579,Poor
9480,CUST_009480,User_9480,33,110-67-3676,Salaried,74398,4954,1,1,13.8,1,Auto Loan,1,1,18.7,1,Standard,5376,0.24841337707370734,78,Yes,111,21,Low_spent_Medium_value_payments,4327,Standard
9481,CUST_009481,User_9481,30,523-13-4759,Retired,53782,4382,4,1,23.8,1,Auto Loan,8,2,24.9,2,Standard,3848,0.1075615279812095,19,Yes,371,35,High_spent_Medium_value_payments,4863,Good
9482,CUST_009482,User_9482,56,553-92-6121,Self-Employed,27053,2129,1,1,22.4,3,Not Specified,3,0,31.9,1,Standard,18304,0.40195727601970044,91,Yes,200,102,High_spent_Medium_value_payments,2201,Good
9483,CUST_009483,User_9483,50,910-98-4786,Student,35929,2597,3,1,14.2,1,Not Specified,2,0,31.5,3,Standard,5804,0.4971540637305251,41,No,265,146,Low_spent_Medium_value_payments,3040,Standard
9484,CUST_009484,User_9484,43,139-68-5652,Student,36008,2133,5,2,22.3,1,Home Loan,6,0,2.7,0,Good,1611,0.04242630406350647,30,Yes,269,48,High_spent_Medium_value_payments,674,Standard
9485,CUST_009485,User_9485,65,397-30-4068,Salaried,29726,1889,5,1,7.7,1,Personal Loan,1,1,27.8,0,Bad,291,0.47007764533121627,43,Yes,160,99,High_spent_Small_value_payments,1159,Good
